client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_34929701.mp3	Dimarts na Dèlia i na Núria aniran a Poboleda.	2	2	seventies	female	central	ca	
f29b4f7594661cf3f04c366288486cc78dc42f76538c2ccf056246528b5aaf36ca08acfd15f507ad1c8a678ab9742200c4147f4e2fcd0384f1f91883965fc93c	common_voice_ca_34934161.mp3	La ciutat de Munger és la seu administrativa del districte.	0	4	fourties	male	Català de Mallorca 	ca	
978e660437401f6ca9572315fb66ff657ae381d11cc28ec552a3b63c7d2a1ce672e372a3c79c506aeee8140ea5115febc6cbdcd2fad1fa3b0efbaf8bacd69fef	common_voice_ca_34934971.mp3	Debutaren els esports de l'hípica, el golf, l'handbol, el rem, i l'hoquei sobre herba femení.	1	2				ca	
2b59e9f830e5ea00c500b63eff4e72553e0c2608f5741d35c226e733400412014d7697bd6efb67bc61b19fd61e40f9ed70fde2589fe0b5498915eebc1c8b5d93	common_voice_ca_34936041.mp3	La música del projecte no només es va publicar a Intastella Records.	3	3	fourties	male	nord-occidental,Tortosí	ca	
2b59e9f830e5ea00c500b63eff4e72553e0c2608f5741d35c226e733400412014d7697bd6efb67bc61b19fd61e40f9ed70fde2589fe0b5498915eebc1c8b5d93	common_voice_ca_34936973.mp3	Per Cap d'Any na Joana voldria anar a Poboleda.	0	3	fourties	male	nord-occidental,Tortosí	ca	
967d23f93251965620d2a692969aabb61ca641776419f0a4001c980423feaa663a26e822238755637c0b1e62247f848ddc2b75a6bfe55af50caa5a4ff6b28ca2	common_voice_ca_34938279.mp3	A veure si al maleït coix li trenco jo l'altra cama!	0	4	sixties		valencià	ca	
7073b04a40b4382289b04c268879bd411725a5d093ee351809772d32362388c0f4a4b842ac216b26c427e8e90a5336778888f1cdbbbd3957882e39bfa261e6df	common_voice_ca_34951540.mp3	El deu d'agost en Juli i na Nit iran a Figueres.	0	6	fourties	female	balear,mallorquí	ca	
c151beb5a3cdfbe4d272fd5dd9fad5fe6bdb1b1afd58c3939d58693702a6bbaf3f5ef2d77e03d5fd3e3fc592cf32910afd22095356e27d0d589395392fe55c05	common_voice_ca_34954299.mp3	Econòmicament predomina l'agricultura de secà amb conreu de cereals, raïm, olivera, pomeres i ametlers.	0	2			central	ca	
e2149bbcce2cefa64933ebbd2df8b55a5db7863a7d54f883bc4603040bfbcafe43288707278b223eb9b77d89b01d606a70cc737cd2078018c3813037c0885580	common_voice_ca_34956190.mp3	L'11 de gener és Cap d'Any.	0	2	sixties	male		ca	
bfe8d96ce71f9cce7bd16b5282041c66773405f1a11f4f0c8d3b6e81646f262bdac0cb3ee8f54e13175ba9ed7da38407e8a9aeff20972271f0c62c0b19f8b644	common_voice_ca_34957951.mp3	El nou d'octubre na Lis irà a la platja.	0	2	sixties	male	central	ca	
978e660437401f6ca9572315fb66ff657ae381d11cc28ec552a3b63c7d2a1ce672e372a3c79c506aeee8140ea5115febc6cbdcd2fad1fa3b0efbaf8bacd69fef	common_voice_ca_34962037.mp3	El nou d'octubre en Guiu i na Sira aniran als Pallaresos.	1	2				ca	
0838f3bf125f42e1c1689e0026ba38d20ff64c6466fc5597a862f7718b05606511ab2daed1de0c0bc13715826288395baa3ab969648a7c3dafee7b93cadb4217	common_voice_ca_34964355.mp3	Com puc arribar a la plaça de Ramon Calsina número dinou?	0	2				ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34967948.mp3	Maria Rosa Tarragó Daussà és una empresària nascuda a Palafrugell.	0	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34967990.mp3	Divendres na Dolça i en Marc aniran al metge.	0	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34968312.mp3	La Buffy i el Giles esbrinen que el First Evil ha estat tornant boig l'Angel.	4	4	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34970006.mp3	Per Cap d'Any en Lluc anirà a Quartell.	0	4	thirties	male	central	ca	
6490c99f98cd5b468edba36c2217759d86d7dd453cf606ce27bb0948f072cc31ca1327b63226b3e6f3702c0d62d659d90f529360da494401babaa32ef1df4a1b	common_voice_ca_34970205.mp3	Necessitem ajuda urgent, ens hi juguem accelerar la normalitat radicalment, i salvar l'estiu.	1	2				ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34970548.mp3	El nou d'octubre en Quintí i na Rita aniran a Sant Julià del Llor i Bonmatí.	2	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34971728.mp3	El vint-i-tres de maig en Renat August i en Roc iran al metge.	2	4	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34971734.mp3	Demà na Blau i na Berta iran d'excursió.	0	2	thirties	male	central	ca	
5569775073a4e0ad6b9cc625c6899730da7f4fd6ed5abf7349722e9240d82323259932a6fbb89565e3efa47c9b18bbd83b25cedcc92712bc9c580e9d7c2e28c4	common_voice_ca_34971925.mp3	Dimarts en Quel i na Mar iran a la Vall d'Alcalà.	0	2			central	ca	
c334523b463f5353c2b43e0db2f20b96dcbbc946917a56821cd9f709494c90d13568874c9b2b5a7e508c4bb94bca79f79d0067d8dcb65d34cb7d81c72710f5d3	common_voice_ca_34972684.mp3	El vint-i-tres de maig na Queralt vol anar a la biblioteca.	0	2	fourties	female	central	ca	
96c84c7c66b310b164bb3aa8b0cfa5bde4962f6e040bab0b25c4bfe48ddcdfc268960baec2cfb19a5e7d6c3d72875bfbfc0ac8fdc1b72044a2b9916fee8519d3	common_voice_ca_34972818.mp3	Dilluns na Blanca i en Milos iran a Puigdàlber.	0	2			balear	ca	
979411e16cfb975531ca911e834715e4828209bffd966883d385b752aa40975efc9be8450e78e39cebdc23a33f01597011752201f55ee54d0f9b0d5158700d79	common_voice_ca_34973639.mp3	El deu d'agost na Cira i na Xènia aniran a Cassà de la Selva.	2	2	twenties	female	central	ca	
979411e16cfb975531ca911e834715e4828209bffd966883d385b752aa40975efc9be8450e78e39cebdc23a33f01597011752201f55ee54d0f9b0d5158700d79	common_voice_ca_34973698.mp3	El vint-i-tres de maig en Quel va a Beneixida.	0	4	twenties	female	central	ca	
b6d1cb0f0e760e3086a5ee75f91aa3bd646d2a56c2fecc0d0e82c93349816b1b284ae5f52266680280d1edc2238d878ca9824ac9e53f34679a5956df64b1e301	common_voice_ca_34974633.mp3	Vull anar a Botarell a peu.	0	2	sixties	male	central	ca	
2a447822761788c88388ed4bac03e9116be62fee08f983d797104c837e8cc67c2952589a7314c166a391cec580ca3ccd016436ea65ca73736181bc4feb037a7e	common_voice_ca_34975128.mp3	Em dic Cira Calvache: ce, a, ela, ve baixa, a, ce, hac, e.	0	2				ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34976927.mp3	Formaven part de l'Appalachian League i estaven afiliats als Chicago Cubs.	0	2	thirties	male	central	ca	
2b59e9f830e5ea00c500b63eff4e72553e0c2608f5741d35c226e733400412014d7697bd6efb67bc61b19fd61e40f9ed70fde2589fe0b5498915eebc1c8b5d93	common_voice_ca_34978191.mp3	Un fenomen infreqüent que ben bé mereixia que tractàrem d’obtenir una bella imatge.	0	6	fourties	male	nord-occidental,Tortosí	ca	
f29b4f7594661cf3f04c366288486cc78dc42f76538c2ccf056246528b5aaf36ca08acfd15f507ad1c8a678ab9742200c4147f4e2fcd0384f1f91883965fc93c	common_voice_ca_34978431.mp3	Demà passat en Max irà al teatre.	0	4	fourties	male	Català de Mallorca 	ca	
cfc0861f53e09d20e9b0e6cc37df5ddac4773068369ab2617f227307af5b811ec1c48c3bb974ef47cfadd7275ab025d4482ca3d2055c63b2d185d8fcd77fb77f	common_voice_ca_34980817.mp3	Divendres n'Eulàlia i na Nàdia van a Orpí.	0	2	fifties	male		ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34981313.mp3	Per Cap d'Any en Joan i na Laura aniran a la Molsosa.	0	2	thirties	male	central	ca	
e84da75015a9f0c60a06419cd7180d266c7479dfbaa5949898142c488b7c094e31163da1d3fab4d84bc77ba305f579508d78a8dea6c8a5414920948be416b629	common_voice_ca_34982040.mp3	Dimarts na Gal·la i en Cesc aniran a Cabrera de Mar.	1	2				ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34982528.mp3	Com la puc demanar?	0	2	thirties	male	central	ca	
376f704bea9112bb0ce5b0b4c4484d5a3d472c70f0fa6bc48bd316602e31fb4919b62ecf812eff604b27cac122f3c1855a56026f4e9cd7499a3ff7ad98298337	common_voice_ca_34982776.mp3	La inversió en aquest recinte aconsegueix els tres mil cinc-cents cinquanta euros.	0	2				ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_34985589.mp3	El Víctor no pot ni acabar de pronunciar el preceptiu facin joc, senyors.	0	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_34985642.mp3	Per Cap d'Any en Drac i na Blau iran d'excursió.	2	2	seventies	female	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34985905.mp3	Telefona a l'Azahara Montejano.	2	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34986359.mp3	Quines parades fa l'autobús que va a Montellà i Martinet?	0	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34990325.mp3	La idea bàsica és que invocarem l'API C de Python.	0	2	thirties	male	central	ca	
c2803b4b2ab026b2a0537aaed5590a10ed9df0e8c64cfe50ad5df7cd4918e4da9dbc178598aa185cfb527ed0e27bdf07c61e65ea19bf694cb24f954916f2ac9e	common_voice_ca_34997269.mp3	Divendres na Tanit i en Nel voldria anar al cinema.	0	2				ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_34998496.mp3	Ada Colau és l'alcaldessa de Barcelona.	2	4	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_35001059.mp3	Dijous na Greta i en Julià volen anar a Figueroles de Domenyo.	0	2	thirties	male	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35003625.mp3	¿La Terra es mou o no?	0	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35003744.mp3	De moment, es desconeix l’autoria de l’atac.	0	2	seventies	female	central	ca	
447af5e0ee442ef15808eff05defd7f494ad052317575ca1818960719dcef1b1bd9ebdb6b10fe802c6fd6763f3a3fbde924726ce9810536c278a287e0ecfb38a	common_voice_ca_35005688.mp3	La majoria de les persones equivocadament assumir que un pla de barri es farà democràticament.	0	2				ca	
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	common_voice_ca_35006776.mp3	Durant aquest últim any han estat treballant en el projecte ‘Reimagine Drone’.	0	2			central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35006947.mp3	No s’acceptarà que hi hagi estructures paral·leles.	2	2	seventies	female	central	ca	
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a	common_voice_ca_35009164.mp3	Heus ací el vídeo sencer dels fets.	0	4	thirties	female	balear	ca	
b96a5e368f372a886f7c7db826b8f8c3eaef488c24eaea690ab0f55fdd1de4bff39657b53c9f12982bae845f7b7d0d1f08c0447d7382efd0c1c6fd0c6881d75a	common_voice_ca_35009168.mp3	Diumenge en Rauric i na Marta iran a Jorba.	0	2	thirties	female	balear	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35012689.mp3	Es diu que vostè té un caràcter pacífic i mesurat.	2	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35014199.mp3	El deu d'agost en Joan i en Biel iran al Fondó de les Neus.	0	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35014202.mp3	El deu d'agost en Mateu i na Rita iran al metge.	0	2	seventies	female	central	ca	
2a9dba3432e1ecf42c5443a94df1f352cf39aeef3bdfb9a461d99366da09007276987fcd06eea4c5e038dbee560e5b8896dd74b861a9edb2c827cac8804c75ec	common_voice_ca_35016557.mp3	Tom sobre les despulles del capità Cook.	2	2	fifties	male	central	ca	
cd6286f379b071fb084f15c02771115ad2a4a5a12e5d75f2c2d447722198e60667a5bae96b02d7bcbebce9e03e0b1fd07da5cbbc0adb564845d4b085e6fd6e01	common_voice_ca_35016709.mp3	El seu cognom és Amaro: a, ema, a, erra, o.	2	4			balear	ca	
5569775073a4e0ad6b9cc625c6899730da7f4fd6ed5abf7349722e9240d82323259932a6fbb89565e3efa47c9b18bbd83b25cedcc92712bc9c580e9d7c2e28c4	common_voice_ca_35016832.mp3	Demà passat na Damià i en Quintí iran a la Coma i la Pedra.	0	2			central	ca	
5569775073a4e0ad6b9cc625c6899730da7f4fd6ed5abf7349722e9240d82323259932a6fbb89565e3efa47c9b18bbd83b25cedcc92712bc9c580e9d7c2e28c4	common_voice_ca_35016978.mp3	Divendres en Mirt i en Pau iran a Camallera i Llampaies Saus.	0	2			central	ca	
2b59e9f830e5ea00c500b63eff4e72553e0c2608f5741d35c226e733400412014d7697bd6efb67bc61b19fd61e40f9ed70fde2589fe0b5498915eebc1c8b5d93	common_voice_ca_35017776.mp3	Alguns d’ells han compartit cel·la amb nosaltres.	0	3	fourties	male	nord-occidental,Tortosí	ca	
7fa27c3b69d22967ca9320e11aedf745bf6402eecaa3e5704310132d48e861d4d042a3923d90dc2f37b36ef84648a70ddd40a882bc2bf913ccbf5d1570227038	common_voice_ca_35018436.mp3	El govern d’Espanya l’escoltarà?.	0	2	fourties	male	aprenent (recent, des d'altres llengües)	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_35019561.mp3	Les seves pressions no han reeixit, si més no ara com ara.	2	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_35019575.mp3	Diumenge na Clàudia anirà a la Pobla de Lillet.	0	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_35019610.mp3	Normalment comença a mitjans o finals d'agost i acaba a principis de setembre, habitualment el primer dilluns de setembre.	0	2	thirties	male	central	ca	
be915edb40ab82d6d209db3d60143505ce2eb9dd55c1d1c76adc03c26d2ede0ae737313db4395b40c61a8e72161ab660fa115a87a02027fb9933fd5b315405c0	common_voice_ca_35019644.mp3	Connexió lògica entre les premisses i la conclusió.	2	2	thirties	male	central	ca	
1a73847a922f7099cab0535d19bc02af683830bcb4c87c1499e6c922c283e35f036b90292c1eca9c4974aefbf4ed793bc713ab93275b0d217be1ea98862cefbf	common_voice_ca_35023149.mp3	Isaac Espina Godayol és una persona nascuda a Hospital de la Santa Creu i Sant Pau.	0	2				ca	
6745c47d0bd557c3dbce201697e8a2fbaff9ca52744d6007a636a237b82d1167795a0c0e2e5eb71b7460ed16e3fdcdac1dba1b7a2910d5168416e236c93ccb76	common_voice_ca_35024943.mp3	Avui té una mica de pressa.	0	3	fifties	female	central,De Mont-roig del Camp (Baix Camp)	ca	
6745c47d0bd557c3dbce201697e8a2fbaff9ca52744d6007a636a237b82d1167795a0c0e2e5eb71b7460ed16e3fdcdac1dba1b7a2910d5168416e236c93ccb76	common_voice_ca_35025748.mp3	S'ha observat asimetria en l'esquizofrènia.	3	3	fifties	female	central,De Mont-roig del Camp (Baix Camp)	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35032208.mp3	Eduardo Mendoza? —va intentar el Pere.	2	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35032228.mp3	Aquest disseny és molt inusual en els aeroports.	2	2	seventies	female	central	ca	
ec930d23ce45bf525aad628b67334c6e1693de17193c5737354e4b8398d441d81efc4951a00ad4091cd0856f68ead3e9a9b43e2dbf71a33ca5c95f1675ab8fe3	common_voice_ca_35033250.mp3	La meva mare es diu Alaia Oteiza: o, te, e, i, zeta, a.	1	2	fourties	male		ca	
5569775073a4e0ad6b9cc625c6899730da7f4fd6ed5abf7349722e9240d82323259932a6fbb89565e3efa47c9b18bbd83b25cedcc92712bc9c580e9d7c2e28c4	common_voice_ca_35045229.mp3	Si gran és el repte, més gran serà la victòria.	0	4			central	ca	
85c9e13ccfc0d67de10281b04257d8ac0c256d2f9415e54148fb59954c0d43f66d3cbea43ea6389f8407a8bda8b1b1becd30e41dfbb3dd9bebbe69816d096fa9	common_voice_ca_35047425.mp3	El nou d'octubre na Rosó i na Noa volen anar a la biblioteca.	1	2	sixties	male	central	ca	
534a4179d93d5f195f964aab54cbca0a69c82377d8b67e9191cd947a85d06c48340a6a1c591e8649915dcf491f731a7d98c434a47697754f2209c9f9093afa6c	common_voice_ca_35051905.mp3	Divendres en Martí i en Marc iran a València.	2	2	sixties	male	central	ca	
c485c3333dbd05234616bd4b2a8fa96f8861750cb3ffcf4626f45795371e266160af8682cf96eb7ad6b3b35568833cd50bb57b56193a235a564dea1a045dd3f5	common_voice_ca_35057298.mp3	Va morir en el moment de la tornada, quan era a Itàlia.	0	4	twenties	male	valencià	ca	
c485c3333dbd05234616bd4b2a8fa96f8861750cb3ffcf4626f45795371e266160af8682cf96eb7ad6b3b35568833cd50bb57b56193a235a564dea1a045dd3f5	common_voice_ca_35058513.mp3	Per Sant Jordi en Manel i na Xènia iran a visitar mon oncle.	2	2	twenties	male	valencià	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35060578.mp3	Jo estava abaltit per la morfina	2	2	seventies	female	central	ca	
5eabd4ecac8c212454c8f310d38a2327d787426cd129c3a9224d1acb05c48c2300de786c62f0f525c442a02bc451fb741ae8246120a755d2bcad5b068c035aa1	common_voice_ca_35063380.mp3	El vint-i-tres de maig en Biel va a Beniparrell.	0	2	fifties	female	aprenent (recent, des d'altres llengües)	ca	
978e660437401f6ca9572315fb66ff657ae381d11cc28ec552a3b63c7d2a1ce672e372a3c79c506aeee8140ea5115febc6cbdcd2fad1fa3b0efbaf8bacd69fef	common_voice_ca_35067060.mp3	Per Sant Jordi na Gina va a Guadasséquies.	0	2				ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35069066.mp3	El vint-i-nou de febrer na Vera i na Mar aniran al metge.	2	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35074277.mp3	Elder és l'editor austro-asiàtic del Trivial Pursuit australià.	2	2	seventies	female	central	ca	
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	common_voice_ca_35076936.mp3	Va tenir fama de monjo zelós i de vida santa.	0	2			central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35079254.mp3	Actualment, la banda de culte Unhindered està servint com a líders de culte de YouthQuake.	2	2	seventies	female	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35079982.mp3	Hi ha diverses versions modernes molt similars de la prova de Lagrange.	0	2	seventies	female	central	ca	
2a9dba3432e1ecf42c5443a94df1f352cf39aeef3bdfb9a461d99366da09007276987fcd06eea4c5e038dbee560e5b8896dd74b861a9edb2c827cac8804c75ec	common_voice_ca_35081852.mp3	Com que no han pogut canviar-me d’arguments, ens han tirat arena.	2	2	fifties	male	central	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35092150.mp3	El vint-i-tres de maig na Rita vol anar al metge.	0	2	seventies	female	central	ca	
6a77e56526c7e29dac80a1af670388c016307ef5449367acc65a0f40a35b406944c0d3676f12b827fac3e8ecfc46f3a31e40e763ee13311aaacc7c4679da3553	common_voice_ca_35099612.mp3	Dimecres na Rosó anirà a la Vall d'Almonesir.	0	2				ca	
2a9dba3432e1ecf42c5443a94df1f352cf39aeef3bdfb9a461d99366da09007276987fcd06eea4c5e038dbee560e5b8896dd74b861a9edb2c827cac8804c75ec	common_voice_ca_35107579.mp3	La seva carrera va enlairar-se i es va refer en hindi, telugu, malaiàlam i kannada.	2	2	fifties	male	central	ca	
3031361741f22432dac153428253cf38e88084f516b13132b32e9f0979a63572c05f53c5feba21e909c927b60349430f0273f5e7c40e66b3d1e1820c287d2ec7	common_voice_ca_35112000.mp3	El vint-i-nou de febrer na Nàdia i na Nara aniran a Altea.	0	2	teens	male	balear	ca	
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	common_voice_ca_35114837.mp3	El vint-i-nou de febrer voldríem anar a la Masó.	0	2	seventies	female	central	ca	
